latitude;longitude;endereco_completo;rua;numero;bairro;cidade;estado;cep;pais;place_id;geocoder_usado
-8,152790364;-34,91182989;R. Min. Salgado Filho, 350 - Boa Viagem, Recife - PE, 51130-500, Brasil;Rua Ministro Salgado Filho;350;Boa Viagem;Recife;PE;51130-500;Brasil;ChIJ189t1tPhqgcRDLC5qPcW_oc;google
-8,071153904;-34,89789368;R. Cuinarana, 122 - São José, Recife - PE, 50080-260, Brasil;Rua Cuinarana;122;São José;Recife;PE;50080-260;Brasil;ChIJIdEFVNIYqwcR-vaMxqbSYLY;google
-8,070809012;-34,89775839;R. Braço do Norte, 67 - Ilha Joana Bezerra, Recife - PE, 50080-190, Brasil;Rua Braço do Norte;67;Ilha Joana Bezerra;Recife;PE;50080-190;Brasil;ChIJSTcvUNIYqwcRKi-iQ8TRopU;google
-8,079215836;-34,94675209;Rua Alvenópolis, 385 - Jardim São Paulo, Recife - PE, 50790-200, Brasil;Rua Alvenópolis;385;Jardim São Paulo;Recife;PE;50790-200;Brasil;ChIJ5YVJP6YeqwcRoanY4OVycf0;google
-7,999972212;-34,91192807;Rua Divisópolis, 61 - Dois Unidos, Recife - PE, 52150-340, Brasil;Rua Divisópolis;61;Dois Unidos;Recife;PE;52150-340;Brasil;ChIJe4AH2dUZqwcRti8RGvvefPk;google
-8,035285983;-34,89000047;R. Dona Julieta, 112 - Encruzilhada, Recife - PE, 52041-550, Brasil;Rua Dona Julieta;112;Encruzilhada;Recife;PE;52041-550;Brasil;ChIJAxlnKl8YqwcRyQBklx8WU5s;google
-8,037802618;-34,89606498;R. Gomes de Matos Júnior, 6 - Encruzilhada, Recife - PE, 52050-420, Brasil;Rua Gomes de Matos Júnior;6;Encruzilhada;Recife;PE;52050-420;Brasil;ChIJa0hLGvgYqwcRCF0TYdepUKQ;google
-8,13906187;-34,90541377;R. Prof. Augusto Lins e Silva, 353 - Boa Viagem, Recife - PE, 51030-030, Brasil;Rua Professor Augusto Lins e Silva;353;Boa Viagem;Recife;PE;51030-030;Brasil;ChIJlR2mwdIfqwcRp7FVpo6fAoA;google
-8,026932453;-34,95627631;R. Francisco Tôrres, 472 - Caxangá, Recife - PE, 50980-510, Brasil;Rua Francisco Tôrres;472;Caxangá;Recife;PE;50980-510;Brasil;ChIJFxKwACwaqwcRcv8Y8S5zv7I;google
-8,005288281;-34,93727244;R. Sirinhaém, 734 - Córrego do Jenipapo, Recife - PE, 52091-616, Brasil;Rua Sirinhaém;734;Córrego do Jenipapo;Recife;PE;52091-616;Brasil;ChIJgRJch-8ZqwcR-gIzHozMUl8;google
-8,009305904;-34,93582226;R. Erundina N. de Araújo, 279 - Córrego do Jenipapo, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;279;Córrego do Jenipapo;Recife;PE;52091-078;Brasil;ChIJLfbWkO4ZqwcROAP2p9fO0Pc;google
-8,125027308;-34,9046307;Rua Dr. João Guilherme Pontes Sobrinho, 300 - Boa Viagem, Recife - PE, 51021-090, Brasil;Rua Doutor João Guilherme Pontes Sobrinho;300;Boa Viagem;Recife;PE;51021-090;Brasil;ChIJr7Kgk7QfqwcRKVbIUzQeAwg;google
-8,007789434;-34,93624341;Rua Doutor Demócrito de Souza Filho, 1788 - Nobre, Paulista - PE, 53401-560, Brasil;Rua Doutor Demócrito de Souza Filho;1788;Nobre;Paulista;PE;53401-560;Brasil;ChIJT04U_e4ZqwcRZCoYJhnFpX0;google
-8,010861307;-34,93487153;R. Erundina N. de Araújo, 64 - Macaxeira, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;64;Macaxeira;Recife;PE;52091-078;Brasil;ChIJJyCVEewZqwcRroQMDTeJJIU;google
-8,003373974;-34,93785045;R. Erundina N. de Araújo, 9708 - Córrego do Jenipapo, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;9708;Córrego do Jenipapo;Recife;PE;52091-078;Brasil;ChIJQz26G-UZqwcRh7h95SClzUY;google
-8,003126979;-34,93790946;R. Erundina N. de Araújo, 1008 - Córrego do Jenipapo, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;1008;Córrego do Jenipapo;Recife;PE;52091-078;Brasil;ChIJyckdHOUZqwcRdSeRYKjiomU;google
-8,006464824;-34,93649837;R. Erundina N. de Araújo, 608 - Córrego do Jenipapo, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;608;Córrego do Jenipapo;Recife;PE;52091-078;Brasil;ChIJR5xRc-8ZqwcRVnU4IZsFkaY;google
-8,007169259;-34,93632878;R. Erundina Negreiro de Araújo, 532 - Córrego do Jenipapo, Recife - PE, 52091-090, Brasil;Rua Erundina Negreiro de Araújo;532;Córrego do Jenipapo;Recife;PE;52091-090;Brasil;ChIJwQwYBe8ZqwcRG-jR4rKq2l4;google
-8,008666614;-34,93612247;R. Araripe Júnior, 321 - Córrego do Jenipapo, Recife - PE, 52091-021, Brasil;Rua Araripe Júnior;321;Córrego do Jenipapo;Recife;PE;52091-021;Brasil;ChIJVQVe7e4ZqwcRb3uCDFLgEZE;google
-8,12532226;-34,90147345;R. Carlos Pereira Falcão, 372 - Boa Viagem, Recife - PE, 51021-350, Brasil;Rua Carlos Pereira Falcão;372;Boa Viagem;Recife;PE;51021-350;Brasil;ChIJ4f7dHrQfqwcRYmVuyBJnEyY;google
-8,0058017;-34,93698237;R. Erundina N. de Araújo, 687 - Córrego do Jenipapo, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;687;Córrego do Jenipapo;Recife;PE;52091-078;Brasil;ChIJR7vMgu8ZqwcRM9vIY-t2UO8;google
-8,010724392;-34,93499667;R. Erundina N. de Araújo, 72 - Córrego do Jenipapo, Recife - PE, 52091-055, Brasil;Rua Erundina N. de Araújo;72;Córrego do Jenipapo;Recife;PE;52091-055;Brasil;ChIJmbuCGuwZqwcRxHM7u9IZlDU;google
-8,007271306;-34,93630717;R. Erundina N. de Araújo, 531 - Córrego do Jenipapo, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;531;Córrego do Jenipapo;Recife;PE;52091-078;Brasil;ChIJF489Be8ZqwcRjV5WS6Z5-MM;google
-8,004111517;-34,9377407;R. Erundina N. de Araújo, 874 - Córrego do Jenipapo, Recife - PE, 52091-078, Brasil;Rua Erundina N. de Araújo;874;Córrego do Jenipapo;Recife;PE;52091-078;Brasil;ChIJbwITbeUZqwcRY-owH9bMvHs;google
-8,138985126;-34,91362956;R. Jorn. Alfredo Pôrto Silveira, 407 - Boa Viagem, Recife - PE, 51130-310, Brasil;Rua Jornalista Alfredo Pôrto Silveira;407;Boa Viagem;Recife;PE;51130-310;Brasil;ChIJB5HeXi4eqwcRN-0RqnB5ZbE;google
-8,107710966;-34,91749964;Rua Potengy, 134 - Ipsep, Recife - PE, 51350-180, Brasil;Rua Potengy;134;Ipsep;Recife;PE;51350-180;Brasil;ChIJgb2QH_geqwcR4eULU4bgZDc;google
-8,10865914;-34,91271817;Rua Izabel de Souza, 80 - Imbiribeira, Recife - PE, 51200-010, Brasil;Rua Izabel de Souza;80;Imbiribeira;Recife;PE;51200-010;Brasil;ChIJ10sVsPgeqwcRCdT1jlheO-c;google
-8,107264686;-34,91788844;Rua Potengy, 217A - Ipsep, Recife - PE, 51350-180, Brasil;Rua Potengy;217A;Ipsep;Recife;PE;51350-180;Brasil;ChIJTeWjjvceqwcRESFaDarBcBI;google
-8,028832008;-34,88458215;R. Franklin Távora, 129 - Campo Grande, Recife - PE, 52040-050, Brasil;Rua Franklin Távora;129;Campo Grande;Recife;PE;52040-050;Brasil;ChIJV3cqq0IYqwcRqPP3dZQqGDU;google
-8,076842492;-34,94586682;R. Paratibe, 348 - Jardim São Paulo, Recife - PE, 50790-260, Brasil;Rua Paratibe;348;Jardim São Paulo;Recife;PE;50790-260;Brasil;ChIJY0lqz6geqwcROGHSsK9nvvQ;google
-8,026395707;-34,89446904;R. Bolívar, 139 - Arruda, Recife - PE, 52120-010, Brasil;Rua Bolívar;139;Arruda;Recife;PE;52120-010;Brasil;ChIJq8RlaUUYqwcRdqg29fPQvFw;google
-8,029229818;-34,88708907;R. Francisco Berenguer, 179 - Campo Grande, Recife - PE, 52041-750, Brasil;Rua Francisco Berenguer;179;Campo Grande;Recife;PE;52041-750;Brasil;ChIJec-bJ10YqwcRQUCm5uNL0bY;google
-8,02454909;-34,89028949;R. do Machado, 125 - Arruda, Recife - PE, 52120-120, Brasil;Rua do Machado;125;Arruda;Recife;PE;52120-120;Brasil;ChIJV0J3DEQYqwcR8SrGmJj18L8;google
-8,140892205;-34,91404795;Rua Professor Aurélio de Castro Cavalcanti, 21 - Boa Viagem, Recife - PE, 51210-020, Brasil;Rua Professor Aurélio de Castro Cavalcanti;21;Boa Viagem;Recife;PE;51210-020;Brasil;ChIJMX9SxS4eqwcRq7Ha9DyI3kg;google
-8,065989351;-34,89342815;R. Antônio Gomes de Freitas, 1 - Ilha do Leite, Recife - PE, 50070-480, Brasil;Rua Antônio Gomes de Freitas;1;Ilha do Leite;Recife;PE;50070-480;Brasil;ChIJV0jFvM8YqwcRmG5GG9DIDUQ;google
-8,06597088;-34,89351487;R. Antônio Gomes de Freitas, 1 - Ilha do Leite, Recife - PE, 50070-480, Brasil;Rua Antônio Gomes de Freitas;1;Ilha do Leite;Recife;PE;50070-480;Brasil;ChIJV0jFvM8YqwcRmG5GG9DIDUQ;google
-8,060758052;-34,89504457;Praça Chora Menino, 32 - Paissandu, Recife - PE, 50070-220, Brasil;Praça Chora Menino;32;Paissandu;Recife;PE;50070-220;Brasil;ChIJSVQSscQYqwcRqOEeDLe_hTg;google
-8,031941289;-34,88523635;R. Marquês de Abrantes, 24 - Campo Grande, Recife - PE, 52041-735, Brasil;Rua Marquês de Abrantes;24;Campo Grande;Recife;PE;52041-735;Brasil;ChIJn2ftjV0YqwcR85AFOst4b3M;google
-8,133470071;-34,95074194;R. Afonso Arinos, 24 - COHAB, Recife - PE, 51320-140, Brasil;Rua Afonso Arinos;24;COHAB;Recife;PE;51320-140;Brasil;ChIJDRS2Vf0dqwcRruZz7OwX_oo;google
-8,003210352;-34,92834827;R. Águia Branca, 118 - Nova Descoberta, Recife - PE, 52190-250, Brasil;Rua Águia Branca;118;Nova Descoberta;Recife;PE;52190-250;Brasil;ChIJoXeviN0ZqwcRGYL5CHirsYI;google
-8,027479373;-34,90630293;R. Cristalina, 311 - Tamarineira, Recife - PE, 52051-181, Brasil;Rua Cristalina;311;Tamarineira;Recife;PE;52051-181;Brasil;ChIJjXLGs1IYqwcR41EOwAq8JVo;google
-8,026706132;-34,90619495;R. Djanira, 63 - Tamarineira, Recife - PE, 52051-190, Brasil;Rua Djanira;63;Tamarineira;Recife;PE;52051-190;Brasil;ChIJR4lsVk0YqwcREGX3vye7wGA;google
-8,027818276;-34,90634875;R. Alfredo Osório, 280 - Tamarineira, Recife - PE, 52051-180, Brasil;Rua Alfredo Osório;280;Tamarineira;Recife;PE;52051-180;Brasil;ChIJ12nztVIYqwcRZDTpoSeO8kQ;google
-8,022707316;-34,91489007;R. Marino de Melo Berenguer, 303 - Casa Amarela, Recife - PE, 52070-140, Brasil;Rua Marino de Melo Berenguer;303;Casa Amarela;Recife;PE;52070-140;Brasil;ChIJadw84rAZqwcR8DDXSIUw9xQ;google
-8,012550613;-34,90918563;R. Alto da Serrinha, 2 - Alto Santa Teresinha, Recife - PE, 52080-290, Brasil;Rua Alto da Serrinha;2;Alto Santa Teresinha;Recife;PE;52080-290;Brasil;ChIJT2PHf8sZqwcRuyeyJkczyHA;google
-8,012685485;-34,9090952;R. Alto da Serrinha, 2221 - Alto Santa Teresinha, Recife - PE, 52080-290, Brasil;Rua Alto da Serrinha;2221;Alto Santa Teresinha;Recife;PE;52080-290;Brasil;ChIJtWCzf8sZqwcRteAUponbo1w;google
-8,012535215;-34,909169;R. Alto do Tiro, 23 - Linha do Tiro, Recife - PE, 52131-450, Brasil;Rua Alto do Tiro;23;Linha do Tiro;Recife;PE;52131-450;Brasil;ChIJG5eWTDMYqwcRmDFI1R_zkag;google
-8,056063565;-34,91230872;R. João Crescêncio, 277 - Madalena, Recife - PE, 50720-290, Brasil;Rua João Crescêncio;277;Madalena;Recife;PE;50720-290;Brasil;ChIJPYqpLCIZqwcRGU2syKcSDzk;google
-8,118463363;-34,91788471;Rua Edward Jenner, 50 - Imbiribeira, Recife - PE, 51190-540, Brasil;Rua Edward Jenner;50;Imbiribeira;Recife;PE;51190-540;Brasil;ChIJtWnqUEUeqwcRM7mT8Gwrdts;google
-7,999216577;-34,92118533;R. Dr. Antônio da Rosa Borges, 05 - Passarinho, Recife - PE, 52191-175, Brasil;Rua Doutor Antônio da Rosa Borges;05;Passarinho;Recife;PE;52191-175;Brasil;ChIJn2WV79gZqwcRjVYgOOiCkeA;google
-7,999514115;-34,92156926;R. Dr. Antônio da Rosa Borges, 111 - Brejo de Beberibe, Recife - PE, 52150-040, Brasil;Rua Doutor Antônio da Rosa Borges;111;Brejo de Beberibe;Recife;PE;52150-040;Brasil;ChIJEQHd5tgZqwcRftqqm2DX8cQ;google
-8,008771098;-34,88650359;R. Belo Horizonte, 126 - Cajueiro, Recife - PE, 52221-380, Brasil;Rua Belo Horizonte;126;Cajueiro;Recife;PE;52221-380;Brasil;ChIJMxwg6SIYqwcRmTMh-mUCHGs;google
-8,008858069;-34,88662301;R. Nova Betanea, 195 - Cajueiro, Recife - PE, 52221-180, Brasil;Rua Nova Betanea;195;Cajueiro;Recife;PE;52221-180;Brasil;ChIJP6P75iIYqwcR0VwdYFyACxY;google
-8,09375123;-34,93190348;R. Frei Manuel Calado, 301 - Areias, Recife - PE, 50870-050, Brasil;Rua Frei Manuel Calado;301;Areias;Recife;PE;50870-050;Brasil;ChIJC0z_hJMeqwcRqjdwovWCBx8;google
-8,023517965;-34,91352185;R. Marino de Melo Berenguer, 117 - Casa Amarela, Recife - PE, 52070-140, Brasil;Rua Marino de Melo Berenguer;117;Casa Amarela;Recife;PE;52070-140;Brasil;ChIJjfa_CrEZqwcR8fypEtdfFZ4;google
-8,049933704;-34,90508641;Rua Demóstenes Olinda, 152 - Madalena, Recife - PE, 50610-050, Brasil;Rua Demóstenes Olinda;152;Madalena;Recife;PE;50610-050;Brasil;ChIJiVAv9eEYqwcRnKI8_hu3UZI;google
-8,088989732;-34,90541956;R. Engenho Capelinha, 423 - Imbiribeira, Recife - PE, 51150-110, Brasil;Rua Engenho Capelinha;423;Imbiribeira;Recife;PE;51150-110;Brasil;ChIJ9ZP4iiAfqwcRD9ltWs4Kk3g;google
-8,047074193;-34,93478891;R. Ipiniras, 1363 - Cordeiro, Recife - PE, 50721-330, Brasil;Rua Ipiniras;1363;Cordeiro;Recife;PE;50721-330;Brasil;ChIJ8c-DTWkZqwcRxvpIBTFGVlM;google
-8,108537469;-34,90490028;R. Roca Sales, 2 - Imbiribeira, Recife - PE, 51160-050, Brasil;Rua Roca Sales;2;Imbiribeira;Recife;PE;51160-050;Brasil;ChIJH3CDoKofqwcRWYMbEyKiHtQ;google
-8,115370935;-34,91971752;R. João Guilherme, 46 - Ipsep, Recife - PE, 51190-210, Brasil;Rua João Guilherme;46;Ipsep;Recife;PE;51190-210;Brasil;ChIJOXK6V1oeqwcRofX3x_IbRNY;google
-8,08873669;-34,96730984;R. João de Souza Canto, 150 - Coqueiral, Recife - PE, 50791-100, Brasil;Rua João de Souza Canto;150;Coqueiral;Recife;PE;50791-100;Brasil;ChIJ7Zs1HjwcqwcRgV9XgdECI7E;google
-8,11428234;-34,91846458;R. José Pímentel, 8 - Ipsep, Recife - PE, 51190-650, Brasil;Rua José Pímentel;8;Ipsep;Recife;PE;51190-650;Brasil;ChIJrSSeE1oeqwcRqIAEfBhzIXY;google
-8,118572168;-34,95354625;R. Laguna, 113 - COHAB, Recife - PE, 51340-270, Brasil;Rua Laguna;113;COHAB;Recife;PE;51340-270;Brasil;ChIJaashKNkdqwcRie-VITDjoFE;google
-8,133699075;-34,95054603;R. Arqa Maria Lúcia Barbosa, 51 - COHAB, Jaboatão dos Guararapes - PE, Brasil;Rua Arqa Maria Lúcia Barbosa;51;COHAB;Jaboatão dos Guararapes;PE;;Brasil;ChIJD7ua-AceqwcR4yp8WDxgKeM;google
-8,09973415;-34,88933597;R. Mario Gomes de Matos, 193 - Pina, Recife - PE, 51011-500, Brasil;Rua Mario Gomes de Matos;193;Pina;Recife;PE;51011-500;Brasil;ChIJe6_SzRMfqwcRbcSkBGIftYw;google
-8,049505729;-34,93998064;Praça Do - R. Bom Pastor, 1398 - Iputinga, Recife - PE, 50670-630, Brasil;Rua Bom Pastor;1398;Iputinga;Recife;PE;50670-630;Brasil;ChIJv7wU2mcZqwcRx9mQgIpxCGI;google
-8,10138936;-34,93120945;R. Sindicato dos Vigilantes, 535 - Caçote, Recife - PE, 50875-010, Brasil;Rua Sindicato dos Vigilantes;535;Caçote;Recife;PE;50875-010;Brasil;ChIJFb2p9YweqwcRLeySQZG_kyk;google
-8,117088188;-34,94605884;R. Palmeirina, 80 - COHAB, Recife - PE, 51280-070, Brasil;Rua Palmeirina;80;COHAB;Recife;PE;51280-070;Brasil;ChIJbdfcJHceqwcR8tCOy3PEsks;google
-8,100943794;-34,93029894;R. Sindicato dos Bancários, 355a - Caçote, Recife - PE, 50875-015, Brasil;Rua Sindicato dos Bancários;355a;Caçote;Recife;PE;50875-015;Brasil;ChIJh2T15oweqwcR4aY6CB7hazM;google
-7,966017674;-34,92562378;Estr. da Mumbeca, 653 - Guabiraba, Recife - PE, 52490-005, Brasil;Estrada da Mumbeca;653;Guabiraba;Recife;PE;52490-005;Brasil;ChIJIRvXIRkXqwcRdSaZIN6xjhI;google
-8,089057692;-34,96802926;R. Três Rios, 241 - Coqueiral, Jaboatão dos Guararapes - PE, 50791-680, Brasil;Rua Três Rios;241;Coqueiral;Jaboatão dos Guararapes;PE;50791-680;Brasil;ChIJdzuMvD4cqwcR7rRiOjJGKn0;google
-8,084674136;-34,92351295;R. Passo da Santa Cruz, 272 - Jiquiá, Recife - PE, 50771-010, Brasil;Rua Passo da Santa Cruz;272;Jiquiá;Recife;PE;50771-010;Brasil;ChIJ2xxurMYeqwcRFm-babcaE4A;google
-8,134251022;-34,95414917;R. Raposo Taváres, 97 - COHAB, Recife - PE, 51320-470, Brasil;Rua Raposo Taváres;97;COHAB;Recife;PE;51320-470;Brasil;ChIJIwE45vwdqwcRqGi5z2YAySw;google
-8,088883937;-34,967645;R. Prof. Rutilho, 194 - Coqueiral, Recife - PE, 50791-040, Brasil;Rua Professor Rutilho;194;Coqueiral;Recife;PE;50791-040;Brasil;ChIJgQecmD4cqwcRr538wmDtL9w;google
-8,037523267;-34,93986802;R. Vertentes, 94a - Iputinga, Recife - PE, 50800-300, Brasil;Rua Vertentes;94a;Iputinga;Recife;PE;50800-300;Brasil;ChIJk0q9AXoZqwcRY9zB6kfvMuA;google
-8,044485997;-34,90582617;Rua 24 de Fevereiro, 299 - Torre, Recife - PE, 50710-160, Brasil;Rua 24 de Fevereiro;299;Torre;Recife;PE;50710-160;Brasil;ChIJIRymRP0YqwcRDxtGN3NMNds;google
-8,044488969;-34,90584466;R. José de Holanda, 189 - Torre, Recife - PE, 50710-140, Brasil;Rua José de Holanda;189;Torre;Recife;PE;50710-140;Brasil;ChIJ4SwhW_0YqwcRG8PVVgOE0nA;google
-8,095160934;-34,9392298;R. Dr. Vilas Bôas, 356 - Areias, Recife - PE, 50780-020, Brasil;Rua Doutor Vilas Bôas;356;Areias;Recife;PE;50780-020;Brasil;ChIJARJeh5AeqwcRf57Vf4JqVPg;google
-8,027909745;-34,93727748;R. Novo Acordo, 19 - Iputinga, Recife - PE, 50690-735, Brasil;Rua Novo Acordo;19;Iputinga;Recife;PE;50690-735;Brasil;ChIJQXLEe5sZqwcRXsmFPgchB7w;google
-8,076992417;-34,9001835;R. do Maruim, 169 - São José, Recife - PE, 50090-650, Brasil;Rua do Maruim;169;São José;Recife;PE;50090-650;Brasil;ChIJBa3LEiwfqwcRvKDz1_XDBFQ;google
-8,056545325;-34,91262944;R. Antônio de Sá, 180 - Madalena, Recife - PE, 50720-385, Brasil;Rua Antônio de Sá;180;Madalena;Recife;PE;50720-385;Brasil;ChIJMwwn0CMZqwcRq2xKC9I9lE4;google
-7,946773691;-34,97929645;PE-016 - Guabiraba, Recife - PE, Brasil;Rodovia Conselheiro João Campos;;Guabiraba;Recife;PE;;Brasil;ChIJQaGnERoRqwcRwOjp37PsXzQ;google
-8,026055592;-34,87914796;R. Ten. Guimarães, 829 - Campo Grande, Recife - PE, 52040-270, Brasil;Rua Tenente Guimarães;829;Campo Grande;Recife;PE;52040-270;Brasil;ChIJByGjNmkYqwcRIEj6nV6ZSMk;google
-8,101102716;-34,93068881;R. Sindicato dos Bancários, 435 - Caçote, Recife - PE, 50875-015, Brasil;Rua Sindicato dos Bancários;435;Caçote;Recife;PE;50875-015;Brasil;ChIJOcnQ74weqwcRQfgTfYiqXkk;google
-8,02936343;-34,87866091;R. Ten. Guimarães, 255 - Campo Grande, Recife - PE, 52040-270, Brasil;Rua Tenente Guimarães;255;Campo Grande;Recife;PE;52040-270;Brasil;ChIJ0WpA_2UYqwcRI_CfeBew1V8;google
-8,032390015;-34,94211988;R. Aristõnico Oliveira, 325 - Iputinga, Recife - PE, 50690-490, Brasil;Rua Aristõnico Oliveira;325;Iputinga;Recife;PE;50690-490;Brasil;ChIJ08eOeHgZqwcRt3UDzCAgSRc;google
-7,995407437;-34,91581271;R. da Mata, 411 - Dois Unidos, Recife - PE, 52160-060, Brasil;Rua da Mata;411;Dois Unidos;Recife;PE;52160-060;Brasil;ChIJF8QE5XwXqwcRUOF4GwfR_OM;google
-7,995166503;-34,91534037;R. da Mata, 363 - Dois Unidos, Recife - PE, 52160-060, Brasil;Rua da Mata;363;Dois Unidos;Recife;PE;52160-060;Brasil;ChIJBSGT8HwXqwcR9L69NTVwCsA;google
-8,071272392;-34,89988853;R. Mirandópolis, 49 - São José, Recife - PE, 50080-320, Brasil;Rua Mirandópolis;49;São José;Recife;PE;50080-320;Brasil;ChIJy-sontMYqwcRl8kkJxbafLw;google
-8,02024115;-34,91873949;R. Cambuquira, 3 - Vasco da Gama, Recife - PE, 52280-512, Brasil;Rua Cambuquira;3;Vasco da Gama;Recife;PE;52280-512;Brasil;ChIJ-daU9LkZqwcRufgRkFKsdkw;google
-8,019482995;-34,92017547;R. Japaratuba, 343 - Vasco da Gama, Recife - PE, 52280-510, Brasil;Rua Japaratuba;343;Vasco da Gama;Recife;PE;52280-510;Brasil;ChIJfSRtoLkZqwcRCzhqbyM4fE4;google
-8,019555885;-34,92002475;R. Japaratuba, 307A - Vasco da Gama, Recife - PE, 52280-510, Brasil;Rua Japaratuba;307A;Vasco da Gama;Recife;PE;52280-510;Brasil;ChIJcR9Pn7kZqwcRRk_DXKuQLVA;google
-8,019684094;-34,91974842;R. Japaratuba, 133 - Vasco da Gama, Recife - PE, 52280-510, Brasil;Rua Japaratuba;133;Vasco da Gama;Recife;PE;52280-510;Brasil;ChIJJXfqmLkZqwcRMuVNIJ1ZKBY;google
-8,113707279;-34,94386689;R. Rio Prado, 407 - Ibura, Recife - PE, 51240-030, Brasil;Rua Rio Prado;407;Ibura;Recife;PE;51240-030;Brasil;ChIJNeIQOHoeqwcRXOHZhdhg330;google
-8,113626487;-34,9438625;R. Rio Prado, 472 - Ibura, Recife - PE, 51240-030, Brasil;Rua Rio Prado;472;Ibura;Recife;PE;51240-030;Brasil;ChIJ01F6N3oeqwcR5sIDhBRcS1c;google
-8,113569537;-34,94385941;R. Rio Prado, 472 - Ibura, Recife - PE, 51240-030, Brasil;Rua Rio Prado;472;Ibura;Recife;PE;51240-030;Brasil;ChIJ01F6N3oeqwcR5sIDhBRcS1c;google
-8,11354614;-34,94385814;R. Riacho de Santana, 364 - Ibura, Recife - PE, 51230-080, Brasil;Rua Riacho de Santana;364;Ibura;Recife;PE;51230-080;Brasil;ChIJQ9PuSXoeqwcRFK5I3xbtjKg;google
-8,129308696;-34,93344109;R. José Martorano, 220 - Ibura, Recife - PE, 51240-550, Brasil;Rua José Martorano;220;Ibura;Recife;PE;51240-550;Brasil;ChIJ_Xd8EhQeqwcRKDspKrjJgwk;google
-8,129986582;-34,94031049;R. José Martorano, 14 - Ibura, Recife - PE, 51240-550, Brasil;Rua José Martorano;14;Ibura;Recife;PE;51240-550;Brasil;ChIJeby7BQ4eqwcRtrHcNqw-BsA;google
-8,129690159;-34,94010272;R. Barra dos Coqueiros, 15 - Ibura, Recife - PE, 51240-560, Brasil;Rua Barra dos Coqueiros;15;Ibura;Recife;PE;51240-560;Brasil;ChIJ9ZlQBw4eqwcR1fot3UrayZM;google
-8,033698765;-34,94171487;R. Padre Dehon, 305 - Iputinga, Recife - PE, 50800-350, Brasil;Rua Padre Dehon;305;Iputinga;Recife;PE;50800-350;Brasil;ChIJ9SbtQngZqwcR9Xnd4p_p_k8;google
-8,022130297;-34,90783129;R. Maragogi, 122 - Alto José do Pinho, Recife - PE, 52210-120, Brasil;Rua Maragogi;122;Alto José do Pinho;Recife;PE;52210-120;Brasil;ChIJR1KyX7MZqwcRakmTl1JPmvg;google
-8,116413537;-34,95535753;Av. Santa Fé, 136 - COHAB, Recife - PE, 51340-240, Brasil;Avenida Santa Fé;136;COHAB;Recife;PE;51340-240;Brasil;ChIJaRQindkdqwcRnobpCSCr4mU;google
-8,061387374;-34,90479384;Av. Eng. Abdias de Carvalho, 1025 - Madalena, Recife - PE, 50750-001, Brasil;Avenida Engenheiro Abdias de Carvalho;1025;Madalena;Recife;PE;50750-001;Brasil;ChIJPaZk9NgYqwcRg9we2BRonI4;google
-8,061397418;-34,90487243;R. João Elísio Ramos, 33 - Ilha do Retiro, Recife - PE, 50750-380, Brasil;Rua João Elísio Ramos;33;Ilha do Retiro;Recife;PE;50750-380;Brasil;ChIJydwPX9gYqwcRFTSKp-Rrtac;google
-8,110638538;-34,91761725;R. Rio Maranhão, 134 - Ipsep, Recife - PE, 51190-430, Brasil;Rua Rio Maranhão;134;Ipsep;Recife;PE;51190-430;Brasil;ChIJQ135KFgeqwcR68_GQEd-N4g;google
-8,086483066;-34,88008098;R. Dagoberto Píres, 277 - Brasília Teimosa, Recife - PE, 51010-140, Brasil;Rua Dagoberto Píres;277;Brasília Teimosa;Recife;PE;51010-140;Brasil;ChIJ6-AbZkYfqwcR5EawYZyCKhY;google
-8,087315688;-34,88238266;Praça Abelardo Baltar, 42 - Brasília Teimosa, Recife - PE, 51010-610, Brasil;Praça Abelardo Baltar;42;Brasília Teimosa;Recife;PE;51010-610;Brasil;ChIJB8sfEEcfqwcRxc_aC6xyjLc;google
-8,054217613;-34,92032146;R. Quatá, 316 - Zumbi, Recife - PE, 50630-310, Brasil;Rua Quatá;316;Zumbi;Recife;PE;50630-310;Brasil;ChIJRyZ4oD0ZqwcRO2YfV5q7Fb0;google
-8,054323429;-34,92037977;R. Quatá, 316 - Zumbi, Recife - PE, 50630-310, Brasil;Rua Quatá;316;Zumbi;Recife;PE;50630-310;Brasil;ChIJRyZ4oD0ZqwcRO2YfV5q7Fb0;google
-8,053657351;-34,92001316;R. Gregório Júnior, 262 - Zumbi, Recife - PE, 50720-742, Brasil;Rua Gregório Júnior;262;Zumbi;Recife;PE;50720-742;Brasil;ChIJi2noeT0ZqwcR7ikCqkko9zs;google
-8,054628823;-34,92054831;R. Gregório Júnior, 371 - Cordeiro, Recife - PE, 50720-740, Brasil;Rua Gregório Júnior;371;Cordeiro;Recife;PE;50720-740;Brasil;ChIJT-0qpj0ZqwcRZMdZ8AXaxZ8;google
